task_id,view,doc_id,title,source_type,timestamp,body_excerpt,reviewer_can_guess_role_from_surface,reviewer_role_guess,reviewer_can_guess_answer_without_relation,severe_leakage,leakage_reason,notes,review_mode
uncued_057,neutral_metadata_visible,uncued_057_d01,Field Summary Memo,timeline note,2025-04-16,"A monthly index names the Vega rail inspections workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks de",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_057,neutral_metadata_hidden,uncued_057_d04,Document 1,document,2025-04-14,"A partner recap repeats the Cobalt Loop service exchange launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation chec",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_057,neutral_metadata_hidden,uncued_057_d03,Document 2,document,2025-04-16,"A monthly index names the Vega rail inspections workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks de",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_057,neutral_metadata_hidden,uncued_057_d02,Document 3,document,2025-04-15,"A service planning memo for South Gate workshop lists routine Vega rail inspections work in June 2025. It does not mention the Cobalt Loop service exchange. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_057,neutral_metadata_hidden,uncued_057_d01,Document 4,document,2025-04-13,"A community roundup says the Cobalt Loop service exchange appeared during June 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet s",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_058,neutral_metadata_visible,uncued_058_d04,Service Ledger Extract,operations memo,2025-05-15,"A service planning memo for Harbor Annex lists routine Nova pump refurbishments work in July 2025. It does not mention the LumenBridge partner desk. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_058,neutral_metadata_visible,uncued_058_d01,Operations Timeline Note,field note,2025-05-13,"A community roundup says the LumenBridge partner desk appeared during July 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_058,neutral_metadata_visible,uncued_058_d02,Program Registry Entry,registry entry,2025-05-14,"A partner recap repeats the LumenBridge partner desk launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks d",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_058,neutral_metadata_visible,uncued_058_d03,Field Summary Memo,timeline note,2025-05-16,"A monthly index names the Nova pump refurbishments workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_058,neutral_metadata_hidden,uncued_058_d04,Document 1,document,2025-05-13,"A community roundup says the LumenBridge partner desk appeared during July 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_058,neutral_metadata_hidden,uncued_058_d02,Document 2,document,2025-05-14,"A partner recap repeats the LumenBridge partner desk launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks d",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_058,neutral_metadata_hidden,uncued_058_d03,Document 3,document,2025-05-16,"A monthly index names the Nova pump refurbishments workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_058,neutral_metadata_hidden,uncued_058_d01,Document 4,document,2025-05-15,"A service planning memo for Harbor Annex lists routine Nova pump refurbishments work in July 2025. It does not mention the LumenBridge partner desk. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_059,neutral_metadata_visible,uncued_059_d02,Service Ledger Extract,field note,2025-06-13,"A community roundup says the SolaceGrid repair exchange appeared during August 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet s",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_059,neutral_metadata_visible,uncued_059_d04,Operations Timeline Note,registry entry,2025-06-14,"A partner recap repeats the SolaceGrid repair exchange launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_059,neutral_metadata_visible,uncued_059_d01,Program Registry Entry,operations memo,2025-06-15,"A service planning memo for Ridgeway bench lists routine Kestrel firmware checks work in August 2025. It does not mention the SolaceGrid repair exchange. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
