task_id,difficulty,model,strategy,prompt,claim_correct,clean_supporting_evidence,has_required_supporting_evidence,generated_lore_abstention_ok,full_escape
eham_094,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_094,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_094,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_095,L3,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_095,L3,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_095,L3,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_095,L3,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_096,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_096,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_096,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_096,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_097,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_097,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_097,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_097,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_098,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_098,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_098,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_098,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_099,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_099,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_099,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_099,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_100,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_100,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_100,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_100,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_101,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_101,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_101,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_101,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_102,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_102,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_102,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_102,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_103,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_103,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_103,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_103,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_104,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_104,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_104,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_104,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_105,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_105,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_105,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_105,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_106,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_106,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_106,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_106,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_107,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_107,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_107,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_107,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_108,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_108,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_108,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_108,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_109,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_109,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_109,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_109,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_110,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_110,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_110,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_110,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_111,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_111,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_111,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_111,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_112,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_112,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_112,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_112,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_113,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_113,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_113,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_113,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_114,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_114,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_114,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_114,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_115,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_115,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_115,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_115,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_116,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_116,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_116,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_116,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_117,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_117,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_117,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_117,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_118,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_118,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_118,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_118,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_119,L4,openai/gpt-5-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,1.0,0.0
eham_119,L4,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,0.0,1.0,1.0,1.0,0.0
eham_119,L4,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_119,L4,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_120,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_120,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_120,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_120,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_121,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_121,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_121,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_121,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_122,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_122,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_122,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_122,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_123,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_123,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_123,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_123,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_124,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_124,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_124,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_124,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_125,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_125,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_125,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_125,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_126,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_126,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_126,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_126,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_127,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_127,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_127,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_127,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_128,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_128,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_128,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_128,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_129,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_129,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_129,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_129,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_130,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_130,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_130,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_130,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_131,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_131,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_131,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_131,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_132,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_132,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_132,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_132,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_133,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_133,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_133,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_133,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_134,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_134,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_134,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_134,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_135,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_135,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_135,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_135,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_136,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_136,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_136,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_136,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_137,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_137,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_137,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_137,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_138,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_138,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_138,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_138,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_139,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_139,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_139,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_139,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_140,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_140,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_140,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_140,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_141,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_141,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_141,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_141,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_142,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_142,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_142,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_142,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_143,L5,openai/gpt-5-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_143,L5,openai/gpt-5-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_143,L5,openai/gpt-5-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_143,L5,openai/gpt-5-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_000,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_000,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_000,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_000,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_001,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_001,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_001,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_001,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_002,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_002,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_002,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_002,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_003,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_003,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_003,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_003,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_004,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_004,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_004,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_004,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_005,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_005,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_005,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_005,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_006,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_006,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_006,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_006,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_007,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_007,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_007,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_007,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_008,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_008,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_008,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_008,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_009,L0,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_009,L0,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_009,L0,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_009,L0,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
