task_id,difficulty,episode_type,model,retriever,strategy,prompt,backend,parse_success,claim_accuracy,escape_rate,contaminated_citation_rate,abstention_quality,overconfident_wrong_rate,over_abstention_rate,generated_lore_overclaim_rate,false_consensus_susceptibility,primary_recovery_rate,confidence,cost_usd,supporting_evidence,rejected_evidence,gold_claim_verdict,predicted_claim_verdict,has_required_supporting_evidence,clean_supporting_evidence,primary_in_context,primary_cited,primary_rejected,primary_ignored,best_primary_context_rank,primary_support,final_doc_ids,prompt_version
eham_123,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0002913,,"eham_123_pollutant_root,eham_123_repost_00,eham_123_repost_02,eham_123_context_06,eham_123_context_07,eham_123_context_08,eham_123_context_09,eham_123_context_10",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_123_pollutant_root,eham_123_repost_00,eham_123_repost_02,eham_123_context_06,eham_123_context_07,eham_123_context_08,eham_123_context_09,eham_123_context_10",claim_first_citation_v1
eham_124,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00025245,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_124_pollutant_root,eham_124_repost_01,eham_124_repost_02,eham_124_repost_00,eham_124_context_04,eham_124_context_05,eham_124_context_06,eham_124_context_07",claim_first_citation_v1
eham_124,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0002565,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_124_pollutant_root,eham_124_repost_01,eham_124_repost_02,eham_124_context_04,eham_124_context_05,eham_124_context_06,eham_124_context_07,eham_124_context_08",claim_first_citation_v1
eham_125,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0003078,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_125_pollutant_root,eham_125_repost_00,eham_125_repost_01,eham_125_repost_02,eham_125_repost_03,eham_125_context_05,eham_125_context_06,eham_125_context_07",claim_first_citation_v1
eham_125,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00025245,"eham_125_pollutant_root,eham_125_repost_00,eham_125_repost_01",,insufficient,insufficient,1.0,0.0,0.0,0.0,0.0,0.0,,,"eham_125_pollutant_root,eham_125_repost_00,eham_125_repost_01,eham_125_context_05,eham_125_context_06,eham_125_context_07,eham_125_context_08,eham_125_context_09",claim_first_citation_v1
eham_126,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.00025545,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_126_pollutant_root,eham_126_repost_00,eham_126_repost_01,eham_126_repost_02,eham_126_context_04,eham_126_context_05,eham_126_context_06,eham_126_context_07",claim_first_citation_v1
eham_126,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0002355,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_126_pollutant_root,eham_126_repost_00,eham_126_repost_01,eham_126_context_04,eham_126_context_05,eham_126_context_06,eham_126_context_07,eham_126_context_08",claim_first_citation_v1
eham_127,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00025635,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_127_pollutant_root,eham_127_repost_00,eham_127_repost_01,eham_127_repost_03,eham_127_repost_04,eham_127_repost_02,eham_127_context_06,eham_127_context_07",claim_first_citation_v1
eham_127,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0002697,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_127_pollutant_root,eham_127_repost_00,eham_127_repost_01,eham_127_context_06,eham_127_context_07,eham_127_context_08,eham_127_context_09,eham_127_context_10",claim_first_citation_v1
eham_128,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0002577,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_128_pollutant_root,eham_128_repost_00,eham_128_repost_02,eham_128_repost_01,eham_128_context_04,eham_128_context_05,eham_128_context_06,eham_128_context_07",claim_first_citation_v1
eham_128,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00023475,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_128_pollutant_root,eham_128_repost_00,eham_128_repost_02,eham_128_context_04,eham_128_context_05,eham_128_context_06,eham_128_context_07,eham_128_context_08",claim_first_citation_v1
eham_129,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00030135,"eham_129_pollutant_root,eham_129_repost_01,eham_129_repost_02,eham_129_repost_03,eham_129_repost_04,eham_129_repost_00,eham_129_context_06,eham_129_context_07",,insufficient,insufficient,1.0,0.0,0.0,0.0,0.0,0.0,,,"eham_129_pollutant_root,eham_129_repost_01,eham_129_repost_02,eham_129_repost_03,eham_129_repost_04,eham_129_repost_00,eham_129_context_06,eham_129_context_07",claim_first_citation_v1
eham_129,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00026325,,"eham_129_pollutant_root,eham_129_repost_01,eham_129_repost_02",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_129_pollutant_root,eham_129_repost_01,eham_129_repost_02,eham_129_context_06,eham_129_context_07,eham_129_context_08,eham_129_context_09,eham_129_context_10",claim_first_citation_v1
eham_130,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0002595,,"eham_130_pollutant_root,eham_130_repost_00,eham_130_repost_01,eham_130_repost_02",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_130_pollutant_root,eham_130_repost_00,eham_130_repost_01,eham_130_repost_02,eham_130_context_04,eham_130_context_05,eham_130_context_06,eham_130_context_07",claim_first_citation_v1
eham_130,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0002415,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_130_pollutant_root,eham_130_repost_00,eham_130_repost_01,eham_130_context_04,eham_130_context_05,eham_130_context_06,eham_130_context_07,eham_130_context_08",claim_first_citation_v1
eham_131,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00021195,"eham_131_pollutant_root,eham_131_repost_00,eham_131_repost_01,eham_131_repost_02,eham_131_repost_03,eham_131_repost_04",,insufficient,insufficient,1.0,0.0,0.0,0.0,0.0,0.0,,,"eham_131_pollutant_root,eham_131_repost_00,eham_131_repost_01,eham_131_repost_02,eham_131_repost_04,eham_131_repost_03,eham_131_context_06,eham_131_context_07",claim_first_citation_v1
eham_131,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00025065,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_131_pollutant_root,eham_131_repost_00,eham_131_repost_01,eham_131_context_06,eham_131_context_07,eham_131_context_08,eham_131_context_09,eham_131_context_10",claim_first_citation_v1
