row_id,source_run,variant,task_id,base_task_id,view,model,family,condition,gold_verdict,predicted_verdict,parse_success,belief_correctness,operational_epistemic_escape,primary_failure_component,belief_correct_but_operational_failed,insufficient_verdict,supported_or_refuted_verdict,polluted_support_present,clean_support_present,all_support_polluted,support_mentions_primary_source,verification_action_present,verification_action_targets_primary,robustness_variant_row,generated_lore_selected,duplicate_root_count,support_doc_ids,selected_doc_ids,polluted_support_doc_ids,clean_support_doc_ids
628,robustness,prompt_paraphrase,uncued_023_visible,uncued_023,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_023_d02,"uncued_023_d02,uncued_023_d01",,uncued_023_d02
651,robustness,baseline_original,uncued_031_visible,uncued_031,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02",,uncued_031_d04
652,robustness,baseline_original,uncued_031_visible,uncued_031,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02",,uncued_031_d04
653,robustness,order_randomized,uncued_031_visible,uncued_031,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02",,uncued_031_d04
654,robustness,order_randomized,uncued_031_visible,uncued_031,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d04",,uncued_031_d04
655,robustness,source_type_masked,uncued_031_visible,uncued_031,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02",,uncued_031_d04
656,robustness,source_type_masked,uncued_031_visible,uncued_031,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d04",,uncued_031_d04
657,robustness,prompt_paraphrase,uncued_031_visible,uncued_031,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02",,uncued_031_d04
658,robustness,prompt_paraphrase,uncued_031_visible,uncued_031,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d03,uncued_031_d02,uncued_031_d04",,uncued_031_d04
659,robustness,citation_masked,uncued_031_visible,uncued_031,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02",,uncued_031_d04
661,robustness,baseline_original,uncued_032_visible,uncued_032,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
662,robustness,baseline_original,uncued_032_visible,uncued_032,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
663,robustness,order_randomized,uncued_032_visible,uncued_032,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
664,robustness,order_randomized,uncued_032_visible,uncued_032,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
665,robustness,source_type_masked,uncued_032_visible,uncued_032,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
666,robustness,source_type_masked,uncued_032_visible,uncued_032,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
667,robustness,prompt_paraphrase,uncued_032_visible,uncued_032,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
668,robustness,prompt_paraphrase,uncued_032_visible,uncued_032,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
669,robustness,citation_masked,uncued_032_visible,uncued_032,neutral_metadata_visible,gpt-5.5,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
670,robustness,baseline_original,uncued_035_visible,uncued_035,neutral_metadata_visible,gpt-5.5,active_verification,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_035_d02,"uncued_035_d02,uncued_035_d03,uncued_035_d04",,uncued_035_d02
671,robustness,baseline_original,uncued_035_visible,uncued_035,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_035_d02,"uncued_035_d02,uncued_035_d03,uncued_035_d04",,uncued_035_d02
672,robustness,citation_masked,uncued_032_visible,uncued_032,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
674,robustness,order_randomized,uncued_035_visible,uncued_035,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_035_d02,"uncued_035_d02,uncued_035_d03,uncued_035_d04",,uncued_035_d02
675,robustness,source_type_masked,uncued_035_visible,uncued_035,neutral_metadata_visible,gpt-5.5,active_verification,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_035_d02,"uncued_035_d02,uncued_035_d03,uncued_035_d04",,uncued_035_d02
677,robustness,source_type_masked,uncued_035_visible,uncued_035,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_035_d02,"uncued_035_d02,uncued_035_d04,uncued_035_d03",,uncued_035_d02
679,robustness,citation_masked,uncued_035_visible,uncued_035,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_035_d02,"uncued_035_d02,uncued_035_d04,uncued_035_d03",,uncued_035_d02
680,robustness,prompt_paraphrase,uncued_035_visible,uncued_035,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,1,0,0,uncued_035_d02,"uncued_035_d03,uncued_035_d02,uncued_035_d04",,uncued_035_d02
